RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,BeatsPerMinute
0.310186855,-7.334289556,0.0235,0.250083106,1.07e-06,0.365348463,0.225969196,123968.8908,0.424066667,133.4812141
0.724267646,-8.460713415,0.0235,0.534825022,0.06779148,0.03480551,0.513744522,355164.0962,0.625866667,192.1414805
0.554889361,-10.83777212,0.2003066,0.674607925,0.506322904,0.175834466,0.510411769,271221.6078,0.3508,113.9524988
0.826042371,-10.49287603,0.104853805,0.458929794,0.037863339,0.243130294,0.094361097,217390.7864,0.5294,113.5604162
0.591376426,-7.434752293,0.080120662,0.353621353,0.113805915,0.251712443,0.936498148,199743.2425,0.1302,121.8546852
0.570509266,-11.35247481,0.049738037,0.272734986,0.276775573,0.325488205,0.490234524,188132.7153,0.101133333,161.8531063
0.51258537,-5.675010161,0.026621032,0.190576345,0.139371171,0.086665088,0.448021945,315845.5773,0.577533333,101.9460929
0.331683117,-6.97669402,0.030005781,5.36e-06,1.07e-06,0.0243,0.528137833,221915.9513,0.8706,106.0518388
0.741985393,-10.00212814,0.030006651,0.091362241,1.07e-06,0.0243,0.734901437,336044.9468,0.659866667,131.5439874
0.359942503,-11.24018832,0.057746791,5.36e-06,1.07e-06,0.0243,0.396451373,296120.6899,0.696466667,196.9141452
0.731414338,-4.452241634,0.0235,0.306272127,0.493464841,0.256425889,0.629801373,177266.0028,0.046933333,115.2625023
0.495177046,-11.78183509,0.0235,5.36e-06,0.181482602,0.073041365,0.71912455,121667.0395,0.456466667,157.0372322
0.452378977,-13.62101685,0.0235,0.239253983,0.240306491,0.106194911,0.607086803,212633.6562,0.356133333,129.701009
0.670964942,-11.7231401,0.16224303,0.590962019,1.07e-06,0.18925833,0.660301851,350453.4148,0.007066667,92.86601826
0.598619191,-10.27534895,0.104133639,0.337111057,0.174036182,0.318529202,0.335052921,316307.3456,0.117266667,121.098032
0.622033631,-8.712874786,0.07952269,0.340670962,0.328525654,0.284077778,0.741954272,380876.62,0.017666667,69.43548699
0.393204794,-14.260448,0.13334949,0.136599662,1.07e-06,0.0243,0.897189552,179297.3686,0.6696,126.6381277
0.251763368,-1.357,0.044613762,0.122305972,1.07e-06,0.0243,0.288115282,295156.6472,0.953733333,70.0484935
0.584221076,-6.731433172,0.032543484,0.233218465,0.174982306,0.0243,0.728684151,145920.9202,0.335266667,152.6669422
0.627909658,-6.798204348,0.228629216,0.536733283,0.237036147,0.0243,0.487234081,126111.7254,0.7646,118.0852632
0.486077384,-5.402150807,0.09823669,5.36e-06,0.192815208,0.16323775,0.658000413,200173.7209,0.413133333,99.09955269
0.761858251,-2.463913251,0.0235,0.284488569,0.401284474,0.16783556,0.812125621,199542.6546,0.3124,164.1288285
0.255602637,-13.41663005,0.079149341,5.36e-06,1.07e-06,0.12676651,0.144107714,266074.5939,0.856333333,100.8591462
0.677372827,-16.47555326,0.134153942,0.407062147,0.218029219,0.17301847,0.35393896,307253.3661,0.1134,129.1468304
0.68089297,-4.100537389,0.192151934,0.471348719,1.07e-06,0.198362845,0.681513703,276051.2578,0.140933333,148.5066813
0.891791307,-5.708629514,0.130880569,0.269527422,0.039018101,0.321100553,0.520262304,173753.7996,0.9672,93.15878216
0.620032504,-18.53832538,0.143177952,0.244989525,0.092831557,0.335415277,0.276349421,275862.2471,0.270133333,127.309582
0.424164968,-6.995707397,0.108195052,0.368231862,0.103810576,0.267814484,0.897958935,153691.2243,0.740266667,142.579106
0.55413025,-5.748939718,0.0235,5.36e-06,1.07e-06,0.052752318,0.978,313433.0817,0.5216,133.987325
0.515023951,-2.572978568,0.096894763,0.193681995,0.419756497,0.0243,0.629484627,377685.2354,0.881,110.2447982
0.875915478,-4.916079814,0.0235,5.36e-06,1.07e-06,0.029821533,0.527797747,149871.6996,0.9054,130.8471209
0.87487717,-6.461693469,0.051737734,0.375285909,1.07e-06,0.292989369,0.758812288,142882.1562,0.978666667,118.0933019
0.312123376,-1.357,0.157462086,0.247215659,0.242790275,0.198492455,0.258253156,264433.9547,0.842933333,90.68811215
0.871488915,-9.501292819,0.0235,0.19824992,0.367616583,0.214029692,0.385688381,327095.9781,0.366933333,109.197129
0.528659763,-4.633415283,0.102226628,0.304118468,0.37904578,0.129431568,0.229216141,189384.329,0.716866667,101.5810692
0.673871821,-3.519771079,0.027099077,5.36e-06,0.294944589,0.143682782,0.293734199,282179.3492,0.6694,163.4665904
0.706340479,-6.081045935,0.111150204,0.208135527,1.07e-06,0.0243,0.734871064,264201.9631,0.683066667,150.2062976
0.428455389,-19.3409931,0.092127033,5.36e-06,1.07e-06,0.090360663,0.538001049,290947.4428,0.632266667,118.0609785
0.724585879,-8.805131165,0.0235,0.133651476,0.160385693,0.205203594,0.309739405,161408.4936,0.316,134.9527697
0.774690094,-18.24678902,0.036586652,0.100428264,0.021872186,0.041645048,0.426698324,254615.1054,0.3186,166.8387172
0.953496796,-2.012148184,0.070248187,5.36e-06,1.07e-06,0.312443009,0.0256,315646.3977,0.4276,154.0788529
0.487933286,-17.44448642,0.0235,0.194890827,0.083916544,0.236524476,0.045546473,165336.6018,0.772733333,138.1127065
0.510145413,-8.333832384,0.0235,0.542702505,0.359075403,0.0243,0.631482034,368961.9277,0.7448,110.4138219
0.549778564,-10.76082208,0.155138913,5.36e-06,0.022321701,0.247876688,0.331405177,162589.3464,0.251,88.1189269
0.382355939,-13.5468332,0.073984781,5.36e-06,0.136715095,0.158891952,0.674209929,137433.2052,0.367133333,77.89786708
0.503109388,-7.23963459,0.064231782,0.497077448,0.179979597,0.084694029,0.628718522,176053.404,0.7376,119.2089769
0.817652343,-11.08936805,0.0235,0.11552796,0.105760974,0.0243,0.0256,262602.8737,0.682733333,121.9892558
0.586250354,-14.26029316,0.0235,0.266978436,0.099450141,0.159899302,0.620974866,336864.5312,0.191333333,124.5223031
0.341428101,-6.9970322,0.081089478,0.813565229,1.07e-06,0.3446815,0.476547058,247327.2841,0.393466667,102.3067312
0.827277899,-13.47472677,0.0235,0.509181645,1.07e-06,0.29672409,0.493707992,283366.5858,0.1568,120.3347575
0.30548604,-6.532117371,0.0235,0.489124366,0.250623026,0.399119587,0.913305527,259110.7212,0.765133333,104.8950712
0.696440899,-5.561263444,0.0235,0.225323791,0.298414887,0.155248356,0.421622559,301636.43,0.140533333,154.2380926
0.649521272,-17.21938836,0.180768789,0.138251052,0.336224217,0.453828448,0.443983758,237274.736,0.289533333,122.5425554
0.424446271,-3.689138657,0.0235,0.162470441,0.137333962,0.0243,0.591959711,121543.3009,0.376533333,126.1328314
0.51677671,-5.614724386,0.0235,0.485851803,0.495737881,0.320436084,0.493311016,157802.8642,0.514666667,115.6299197
0.645368738,-5.744191624,0.128297465,5.36e-06,0.488080599,0.0243,0.478003613,163610.0977,0.7774,112.8804301
0.590716049,-1.357,0.148839673,5.36e-06,0.064957551,0.0243,0.801264944,181027.2004,0.294133333,103.6668729
0.528215404,-9.580667712,0.0235,0.650193951,0.05146875,0.106015806,0.30652025,206397.2508,0.161133333,135.3471285
0.752365388,-1.357,0.0235,0.612523062,1.07e-06,0.305300159,0.547268973,272752.1203,0.1644,132.2317927
0.670207941,-4.358964363,0.170791888,0.277310628,0.064440851,0.223533957,0.03424371,301868.0878,0.598533333,137.992482
0.544692583,-7.599038849,0.106208472,0.278694562,0.026030188,0.440502627,0.510148381,297669.5753,0.1886,131.8616303
0.830400085,-16.65734164,0.047132272,0.664886707,0.122412777,0.509717973,0.584957253,311350.1176,0.045933333,101.9832286
0.84252568,-14.54914608,0.153507059,0.155796719,0.107499831,0.0243,0.461107023,235819.1302,0.897133333,79.56482443
0.465497811,-1.657676346,0.063003864,0.147143133,0.46794653,0.221915798,0.590443102,247608.2275,0.119866667,92.51412512
0.453845177,-4.245655869,0.084261838,0.629011213,0.044574678,0.051326021,0.725392274,234692.8423,0.902466667,137.2518702
0.520112969,-2.805061585,0.0235,0.107366716,0.079775186,0.143224067,0.585190535,270344.6238,0.198266667,109.7693788
0.4991981,-15.19771725,0.031155585,0.57462731,0.046965884,0.145286806,0.595128067,268053.0748,0.0072,101.2690044
0.466855519,-7.496093558,0.103708275,0.350881314,0.043800906,0.096538868,0.519925006,312075.0291,0.759066667,108.627138
0.582610927,-9.011847789,0.0235,0.569367106,0.298732864,0.120910078,0.817758936,177757.5923,0.024266667,124.328607
0.798658818,-6.717968955,0.0235,0.559682255,0.04605046,0.0243,0.932598394,352370.4006,0.674933333,104.774998
0.467524992,-15.86895285,0.150032943,0.048417461,0.23164905,0.0243,0.349212541,106877.4017,0.8282,117.2318687
0.668164154,-7.982182653,0.076694213,0.185420144,0.196369149,0.07204959,0.605696856,249966.5731,0.100733333,73.25872464
0.621147684,-1.446076534,0.108393381,0.277624259,1.07e-06,0.209231998,0.088652223,225342.721,0.917533333,175.7355203
0.401852447,-10.77721475,0.0235,0.32647521,0.229402265,0.154446987,0.627033094,218355.4013,0.3786,150.8680993
0.574347579,-7.084753585,0.0235,5.36e-06,1.07e-06,0.0243,0.246942249,248268.5016,0.907666667,82.49546021
0.709150617,-4.275322163,0.080815578,0.316048294,1.07e-06,0.459607003,0.303374189,127940.0891,0.536133333,102.8527446
0.788974644,-8.980816402,0.041093581,0.719072541,0.164002836,0.089708205,0.361808597,334012.4689,0.096333333,126.1314826
0.515274295,-9.242421993,0.0235,5.36e-06,0.04690857,0.04700012,0.410006121,226381.8269,0.697,125.9466034
0.55737359,-7.755187281,0.061256065,5.36e-06,0.284443291,0.311599329,0.686822181,213392.5387,0.2236,80.58332851
0.886565102,-1.357,0.083068066,0.136097621,1.07e-06,0.198546166,0.652932602,297742.1685,0.193733333,114.8475759
0.843370639,-11.66629903,0.0235,0.601953267,1.07e-06,0.0243,0.669563007,160023.1569,0.631,104.3415728
0.749726161,-1.357,0.0235,0.220476218,1.07e-06,0.170458344,0.368965087,75719.16042,0.6076,134.323219
0.410210027,-6.079615093,0.133411667,0.23119327,0.024271359,0.31927971,0.482933006,273202.0289,0.1816,99.34491826
0.474911496,-1.357,0.066623331,5.36e-06,1.07e-06,0.229980736,0.460445362,172428.2884,0.4886,97.78669865
0.950955508,-5.303263747,0.172065031,5.36e-06,1.07e-06,0.095677466,0.553281028,348563.4512,0.791,121.8698619
0.572354337,-5.790177616,0.0235,0.441910672,1.07e-06,0.110887943,0.405639217,334671.6856,0.6748,121.5177977
0.468324789,-14.77376754,0.181593546,0.322462953,0.102314054,0.138098487,0.352275405,231416.3006,0.1534,112.8793355
0.539093425,-10.34677323,0.060383468,0.678506085,1.07e-06,0.0243,0.6827503,181671.6426,0.9102,86.14343362
0.46847518,-4.692001438,0.0235,0.429874623,1.07e-06,0.247560788,0.400225275,349914.2092,0.971733333,85.07015479
0.482856164,-6.500180253,0.276559848,0.635412252,1.07e-06,0.094144571,0.35628981,288372.8859,0.6286,76.7326304
0.312817871,-16.87704863,0.112543737,0.188895243,0.12167442,0.113341259,0.677895349,302646.3904,0.5566,139.6601686
0.337672381,-7.971636224,0.0235,0.078661221,0.149839705,0.370677896,0.17270548,146109.8268,0.4224,116.3561354
0.74444886,-4.502834444,0.101863749,0.313427106,0.119045883,0.277959068,0.172676255,191918.9869,0.226066667,94.69140407
0.217607689,-10.92623764,0.0235,0.364677372,1.07e-06,0.441948845,0.567979208,233708.92,0.4414,127.8569445
0.377011843,-7.749891985,0.149886253,5.36e-06,0.154263501,0.209763703,0.535503848,63973.0,0.319866667,138.7895846
0.583405966,-6.037813024,0.051008704,5.36e-06,1.07e-06,0.257899936,0.744579531,194536.2632,0.184133333,113.5167059
0.690201258,-13.24831663,0.096067516,0.125308391,1.07e-06,0.160694431,0.147032151,151343.0886,0.644666667,104.9271223
0.496259884,-10.670787,0.062907756,0.44763572,0.114112585,0.0243,0.978,189534.785,0.762133333,136.4017296
0.153127307,-7.796750088,0.040561028,0.26437878,0.385323439,0.356603607,0.278090054,294163.1707,0.729466667,150.3631889
0.56023397,-1.443735551,0.110793643,5.36e-06,0.32352176,0.427506325,0.590529172,331782.0123,0.7412,148.704807
0.519230235,-8.476421344,0.128506695,0.304978273,1.07e-06,0.196369627,0.68259048,205188.5294,0.124066667,144.9220765
0.591058742,-10.13936714,0.176943156,0.571592946,0.101871015,0.151173893,0.493761185,336482.2048,0.061666667,172.1157266
0.573079628,-1.589129883,0.0235,5.36e-06,1.07e-06,0.0243,0.492780212,168284.359,0.693133333,130.5720855
0.578374489,-11.07330739,0.051063098,0.20093538,1.07e-06,0.252138075,0.615937461,342887.4809,0.134533333,146.7376338
0.434284467,-1.357,0.0235,5.36e-06,0.144090757,0.264982741,0.456458391,152604.6779,0.772666667,142.706973
0.614568311,-5.39529144,0.107557513,0.310642483,1.07e-06,0.0243,0.978,247076.5551,0.920533333,138.9847747
0.545756482,-5.30303784,0.186726045,0.405599868,0.08720488,0.097824694,0.0256,326298.4131,0.875066667,109.545754
0.364073828,-5.685529732,0.071990336,0.675075804,1.07e-06,0.088819048,0.532285811,137793.7828,0.1704,112.2992012
0.616019627,-11.24886641,0.176710072,0.509717196,1.07e-06,0.216609355,0.478569386,211867.946,0.110266667,81.86542931
0.172104426,-12.60781666,0.16097519,0.330636537,1.07e-06,0.162602619,0.39795456,251529.6882,0.249866667,106.9292791
0.23264237,-9.598210891,0.150229175,0.656372499,1.07e-06,0.39510519,0.904661746,285241.8482,0.2584,158.3250662
0.361420397,-14.00083794,0.046362036,5.36e-06,0.074130171,0.305576395,0.516885791,362515.4522,0.748,109.894182
0.864059219,-7.715694306,0.13518489,0.034291829,0.508325944,0.362662582,0.160979647,258867.9454,0.714266667,73.39292529
0.694774778,-9.297013349,0.089222952,5.36e-06,0.077801175,0.247065063,0.536952143,260589.3497,0.411733333,97.61355791
0.975,-3.249086832,0.061889403,0.12442019,1.07e-06,0.310993394,0.264442089,242407.5071,0.336933333,104.1911388
0.552307679,-1.680751442,0.073888612,0.362488337,0.092274722,0.225826191,0.708104307,201880.0888,0.2148,92.90911755
0.891814399,-1.357,0.142048838,0.2533175,0.199678915,0.0243,0.675310317,220292.657,0.873266667,85.3033476
0.808055085,-9.730489036,0.093051209,0.143744602,0.226727586,0.0243,0.706826414,241367.485,0.644133333,159.0130128
0.616510639,-17.48356006,0.0235,0.267256591,1.07e-06,0.310128313,0.574708568,308501.3627,0.1986,112.8452078
0.97414673,-3.347650543,0.13622756,0.075739949,0.068757668,0.261260734,0.978,303298.9818,0.398533333,134.0279313
0.488708891,-13.60550708,0.0235,0.445518844,0.437949373,0.171732281,0.0256,394203.0055,0.946933333,144.5483039
0.53036736,-1.357,0.059551955,0.486745868,0.243526865,0.26042653,0.782666567,334392.6661,0.297733333,138.0771242
0.200998618,-5.981560157,0.166170751,0.348050553,1.07e-06,0.339741528,0.226645802,318216.1634,0.934666667,126.6714004
0.974346101,-12.55987471,0.149314997,0.230790662,0.090145258,0.360053507,0.548812184,257296.7991,0.234666667,103.4109483
0.60196512,-12.39255231,0.121901978,0.300534508,1.07e-06,0.0243,0.606244125,337253.6268,0.4026,131.9595355
0.578176184,-13.09148316,0.05754758,0.363465895,1.07e-06,0.0243,0.949977739,176941.8034,0.534066667,139.7679532
0.230553974,-18.38918852,0.0235,0.424700262,0.527356046,0.170995283,0.73976049,187077.4208,0.160466667,129.436183
0.705698486,-8.270109462,0.056203652,5.36e-06,0.241145733,0.316248953,0.762758141,144172.5194,0.502266667,84.61589632
0.466591257,-11.19987151,0.0235,5.36e-06,1.07e-06,0.338178872,0.978,262356.2394,0.602533333,149.4245199
0.377215342,-3.436586956,0.152037401,0.420485883,0.049963007,0.303883548,0.319871022,368646.4398,0.686266667,92.04252577
0.561118633,-15.45064948,0.0235,0.531596327,0.136592496,0.342661488,0.105821669,248432.2782,0.2424,126.1757302
0.411075667,-3.129646901,0.128754492,5.36e-06,0.123502492,0.0243,0.404385342,231568.0501,0.5756,126.7413376
0.373471429,-10.40671532,0.0235,0.188507384,0.113021984,0.295817063,0.502593821,343312.1315,0.665066667,138.4301133
0.680959325,-13.21699771,0.068520139,0.387213267,0.139292302,0.0243,0.978,175864.0887,0.2338,151.8985197
0.69362739,-5.318347645,0.081585246,0.366650964,1.07e-06,0.0243,0.597678495,107201.3631,0.747733333,103.4746128
0.567742016,-4.968485536,0.0235,0.045839261,0.04563855,0.065613258,0.719826937,273841.0327,0.556866667,125.9216211
0.724831356,-1.463189673,0.178992917,0.577999428,0.262745166,0.181914692,0.122691891,63973.0,0.932533333,84.11495179
0.467482393,-7.683590874,0.068381426,0.380795208,1.07e-06,0.281622518,0.692353666,144780.0993,0.246333333,130.256736
0.975,-2.898833881,0.0235,0.298285393,0.13367456,0.0243,0.620765296,182317.9097,0.4086,164.9458209
0.561555022,-11.04978056,0.07688465,5.36e-06,1.07e-06,0.0243,0.64151778,169235.195,0.8148,117.9152267
0.201106222,-13.67817829,0.044613387,5.36e-06,0.554785335,0.056459985,0.365309084,241860.5235,0.931133333,86.41841103
0.32938579,-6.36349879,0.169354017,5.36e-06,0.084277239,0.398251167,0.553904279,234549.6529,0.232533333,112.0409402
0.451409323,-14.4705999,0.04157702,5.36e-06,0.0419728,0.031039861,0.474457066,245007.9729,0.773066667,117.4677073
0.536992784,-3.947802329,0.0235,0.459107678,1.07e-06,0.26009014,0.876174927,112807.3279,0.180533333,151.9675853
0.975,-11.50087561,0.203259167,5.36e-06,1.07e-06,0.247155229,0.567317585,209472.9857,0.463,143.5559758
0.702594409,-9.645267584,0.065484602,0.160783369,1.07e-06,0.0243,0.150870545,125279.7386,0.832666667,126.8319213
0.449254898,-1.357,0.184924403,0.095993569,1.07e-06,0.042911933,0.295314543,285185.7791,0.911133333,143.0222893
0.683923501,-11.19852487,0.181060999,0.619480117,0.068734316,0.142803592,0.338495923,216077.85,0.0298,96.45299102
0.73199659,-10.13602236,0.024016337,0.428176185,1.07e-06,0.440879373,0.259969195,295735.4818,0.160866667,131.2718674
0.683894308,-9.9048963,0.080362842,0.766931709,0.034509502,0.267058067,0.470550152,247890.1489,0.023533333,118.1951991
0.476409509,-5.221531854,0.053277532,5.36e-06,1.07e-06,0.0243,0.950835552,242039.1734,0.4374,83.29155624
0.893541677,-10.94098646,0.122357306,5.36e-06,0.002870405,0.154933058,0.636473241,222640.8919,0.710866667,100.9033458
0.437546253,-1.357,0.0235,0.493177669,0.008961887,0.032703563,0.664810721,364020.7872,0.790733333,140.1474038
0.464272835,-17.88399921,0.051177384,0.033516002,0.486496752,0.210026278,0.0256,213364.9257,0.994466667,79.071665
0.610570797,-5.139785965,0.127685995,0.149077866,0.176993425,0.38541006,0.369462597,180147.4648,0.3332,108.9653669
0.801506059,-4.229890588,0.187790582,0.405777116,0.254608353,0.181170117,0.589893977,221624.1925,0.556533333,100.4965867
0.482935901,-18.00752938,0.0235,0.2171934,0.021705995,0.294020559,0.910797649,103706.1428,0.207666667,142.2410101
0.605374149,-12.89672312,0.056955314,0.674575821,1.07e-06,0.352063063,0.930054559,230748.4059,0.000466667,108.2682209
0.71524908,-9.109219959,0.068864928,0.168152282,1.07e-06,0.026514041,0.331133872,157924.8547,0.7928,110.5351348
0.676480292,-10.97176072,0.115160186,0.363811398,0.178533234,0.060082853,0.572671154,90121.31561,0.353533333,72.49482875
0.412012781,-12.88432044,0.087096118,0.665231112,0.117366058,0.164755367,0.697956591,140506.3104,0.042333333,103.3155471
0.460392136,-10.93683199,0.0235,0.532863607,1.07e-06,0.354249277,0.583431249,179702.9111,0.278933333,140.9147668
0.581373108,-2.885147175,0.236578317,0.45465596,1.07e-06,0.218258897,0.381016448,247263.4938,0.9248,109.9608768
0.659095933,-12.4201903,0.170756316,0.616125733,1.07e-06,0.293334875,0.320011693,210292.8092,0.064866667,126.3089356
0.30804125,-9.093147693,0.0235,0.068599617,0.347044835,0.027960395,0.544830845,345472.7229,0.785466667,107.1869615
0.437686184,-14.79097167,0.077498829,0.465922662,0.294216415,0.306369025,0.556241858,223133.0942,0.121,78.68623317
0.512504818,-11.98855452,0.092279537,0.545821571,1.07e-06,0.376351563,0.398716438,263138.663,0.026933333,146.6220434
0.757927305,-12.78584729,0.125936986,0.182168195,0.110918019,0.242021897,0.420264918,236958.6373,0.241866667,126.6341424
0.709721741,-10.81979283,0.042979268,0.177484518,0.204669866,0.40024465,0.799763809,239721.4396,0.0936,163.1192764
0.639262161,-15.39165579,0.14323228,0.648429601,0.094821267,0.0243,0.370836225,241035.3746,0.5026,111.5231908
0.629240428,-3.379589313,0.097358058,0.084119131,0.125598029,0.0243,0.739904962,356724.5138,0.385266667,115.216995
0.213413105,-5.418219873,0.086319071,0.392410941,1.07e-06,0.195608634,0.412038337,299405.6051,0.858933333,51.67999077
0.385596059,-7.569260802,0.0235,0.190044166,0.18002835,0.0243,0.16768821,139645.053,0.429133333,124.8224687
0.321534031,-9.73337253,0.090929963,0.738120003,1.07e-06,0.23744314,0.469150271,338998.7356,0.203266667,127.4699409
0.428211135,-1.357,0.0235,0.151012907,1.07e-06,0.0243,0.933266862,204272.4266,0.428666667,91.93917706
0.585826855,-10.38418944,0.04060971,0.492043554,0.069884307,0.230613792,0.464581976,175567.1969,0.0274,128.9269976
0.735412269,-6.003044258,0.153710035,0.359639127,0.112804255,0.065622229,0.642997938,209150.3702,0.576866667,104.5778677
0.563281064,-7.625673102,0.053494094,0.400790936,1.07e-06,0.211432228,0.84480856,185602.081,0.2328,119.5880099
0.784247632,-2.624414689,0.126048889,0.565607046,1.07e-06,0.166974284,0.574265476,279598.1486,0.176333333,162.2812424
0.768663337,-4.128852976,0.137777653,0.649177511,0.057622348,0.0243,0.544624953,270270.3408,0.256333333,121.104636
0.645470613,-11.31880523,0.114006873,0.540430999,0.239836651,0.107035213,0.568120519,203581.2256,0.03,104.1812938
0.692197853,-6.177430899,0.129291814,0.385113824,0.328966553,0.387443096,0.496654921,231373.0554,0.301066667,111.0728531
0.636656197,-11.46089013,0.195861948,0.251485563,0.171660972,0.0243,0.440139263,234123.8639,0.8178,105.297991
0.767567253,-7.659187182,0.183925828,0.800570693,1.07e-06,0.20810314,0.327106741,185167.4364,0.294466667,150.822442
0.590006889,-9.181013845,0.171008173,0.847554254,1.07e-06,0.160016207,0.107088885,203369.5669,0.285933333,162.1730778
0.687548981,-1.357,0.0235,5.36e-06,1.07e-06,0.197780704,0.168286084,279229.9868,0.7636,135.3280303
0.555196634,-3.225940122,0.118843247,0.264145082,0.295269556,0.276705381,0.421151085,368241.9256,0.299066667,142.8396507
0.624573169,-7.077473531,0.200568146,0.054630139,0.257055018,0.148410061,0.731908509,394491.9538,0.512,104.6667857
0.753654475,-6.024740753,0.07352515,0.258876932,0.239478144,0.213101721,0.343514044,249605.7339,0.751733333,130.5422576
0.289339906,-4.634702911,0.0235,0.42221954,0.225863419,0.420557573,0.400125188,299893.6712,0.892533333,118.3973203
0.729987823,-11.44796883,0.078506818,5.36e-06,1.07e-06,0.117120102,0.555113276,162306.5808,0.6036,147.673271
0.632451466,-1.585067081,0.0235,5.36e-06,0.340399463,0.353559423,0.747776608,272717.4675,0.717866667,125.8009778
0.816899903,-14.06201161,0.0235,0.522265781,0.030130147,0.055303584,0.978,145979.4173,0.3238,119.5243047
0.790715474,-10.62611086,0.071734824,0.282174389,0.11690836,0.460681392,0.978,268187.5487,0.085933333,128.2904753
0.46508564,-14.28454518,0.0235,0.125336592,1.07e-06,0.182016573,0.590890272,357916.7174,0.890333333,81.79376565
0.696423225,-7.76656548,0.093752526,0.144136167,0.157688613,0.0243,0.307276925,115194.7966,0.498066667,92.84098224
0.975,-4.689949126,0.0235,0.487714027,0.049488797,0.0243,0.503124383,356689.9776,0.364466667,118.5372723
0.826454098,-12.87264336,0.03807194,0.507622428,0.169002098,0.169896547,0.20399608,63973.0,0.1912,101.9471847
0.610788061,-9.112319993,0.034458175,0.242227928,0.410966431,0.265328523,0.476996961,334499.0124,0.630933333,119.2439398
0.453176015,-5.015902454,0.0235,0.424320293,1.07e-06,0.0243,0.529525306,137954.0054,0.964466667,104.2915974
0.746168857,-11.68261491,0.023549535,5.36e-06,1.07e-06,0.281699886,0.307742094,222654.3799,0.6186,163.7221508
0.531188082,-5.036172975,0.099222288,0.545734607,0.472627646,0.0243,0.591604567,201963.4065,0.5582,105.9781229
0.820729137,-1.618962648,0.066753501,5.36e-06,0.573412768,0.085898414,0.811972184,326511.4145,0.953133333,97.40596119
0.44866898,-9.171518084,0.15842054,0.37059276,0.463328873,0.112551001,0.245485273,316655.8134,0.602133333,124.9402263
0.45653352,-10.46507199,0.029725409,0.302889123,0.249189967,0.0243,0.364941426,217875.8534,0.838466667,138.6335882
0.145835358,-15.45060534,0.084609919,0.372264104,0.03745849,0.076247209,0.224720764,239311.1157,0.8486,125.1072544
0.828779815,-11.91576029,0.081397312,0.642090292,1.07e-06,0.14590041,0.452410713,90322.72544,0.050333333,113.9812282
0.535299466,-11.23340252,0.083692543,0.450944523,0.193155877,0.460888624,0.32481239,249553.3517,0.065866667,157.2281528
0.422829554,-17.64554311,0.06735056,0.143412126,1.07e-06,0.28041042,0.495522743,380723.3456,0.711,121.0977102
0.795193372,-14.20616028,0.034995031,0.075798098,0.245946242,0.270260035,0.090661179,184100.6126,0.800133333,83.50957663
0.450862315,-10.97777099,0.0235,5.36e-06,1.07e-06,0.0243,0.686151206,288008.3952,0.847066667,134.0559159
0.597881086,-17.53046208,0.097614554,0.23972228,0.03924751,0.151185676,0.524550082,270899.2207,0.488466667,102.8802001
0.922548418,-10.00076651,0.207073935,0.399174591,0.077591206,0.242713984,0.937079676,252379.6774,0.0962,131.3138689
0.644186461,-9.021180761,0.069414769,0.401617596,1.07e-06,0.579535245,0.137311604,297776.6635,0.143666667,128.9892719
0.616699958,-6.952650454,0.199459842,0.325465467,1.07e-06,0.240932595,0.272150765,352719.3628,0.366266667,117.475903
0.520442278,-10.10680561,0.141818014,5.36e-06,0.163095585,0.354584373,0.264703401,189367.5755,0.204666667,100.6895176
0.625875767,-6.002171839,0.147315535,0.560643352,0.072888453,0.136850463,0.427675451,218980.9136,0.3732,94.73079656
0.355108723,-1.357,0.03221555,0.392610956,1.07e-06,0.121646789,0.611647539,353664.3684,0.865333333,114.0397848
0.502780814,-10.95270356,0.128029149,0.022696386,0.124115031,0.238332177,0.662295897,246797.6168,0.946133333,85.22623017
0.493029461,-4.240721951,0.0235,0.43426065,1.07e-06,0.317999246,0.567046485,173341.1017,0.3628,77.39817876
0.553987361,-13.63062501,0.0235,0.270798998,1.07e-06,0.244832423,0.644686225,187243.3291,0.084533333,133.1242931
0.769578219,-6.418257642,0.106593828,5.36e-06,0.30273866,0.0243,0.601741235,328527.4669,0.787133333,107.6579302
0.57389458,-15.80432486,0.039396498,5.36e-06,1.07e-06,0.314427508,0.794882102,67041.14349,0.276466667,129.8500174
0.353834156,-3.522427252,0.122668682,0.73810136,0.311439867,0.15737747,0.954062761,154476.8018,0.612533333,103.8270854
0.567925043,-7.671373491,0.126543243,0.417097729,0.256104931,0.120882681,0.281580201,142488.7856,0.485733333,135.0099142
0.664666651,-14.46438986,0.0235,0.188963913,0.253317239,0.155227315,0.75947507,267437.175,0.2116,109.2079183
0.611030575,-7.912290587,0.054391261,5.36e-06,1.07e-06,0.326003589,0.37913456,306431.0801,0.627866667,124.1058971
0.28825266,-11.18945088,0.153580046,0.055633822,0.497865427,0.0243,0.402790614,232596.5742,0.9708,137.7053504
0.694358015,-3.720019387,0.097007131,0.995,0.106688884,0.460123387,0.580835078,63973.0,0.244666667,123.8033664
0.772739509,-9.343522554,0.136571979,5.36e-06,1.07e-06,0.437247934,0.250948905,328070.8733,0.6012,131.1431461
0.644731367,-1.357,0.0235,0.19771428,0.300685421,0.216202558,0.760569025,275732.1943,0.379066667,94.69052962
